1.000000e+00	1.842009e+00	1.843828e+00	1.842259e+00	1.844262e+00	1.842000e+00	1.840921e+00	1.843617e+00	1.841482e+00	1.842947e+00	1.842250e+00	2.451017e-02	3.395432e-02	6.482922e-02	1.477214e-01	2.177488e-01	7.194687e-02	1.683420e-02	1.186769e-01	2.393654e-01	1.000901e-02	1.002514e-02	1.006506e-02	9.993453e-03	8.744461e-03	9.295800e-03	9.754542e-03	1.118784e-02	1.604675e-02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.398389e+00	7.238731e-01	1.841673e+00	2.345549e-01	1.588814e-02	-1.104324e+00	1.741616e+00	2.358883e-02	-6.112706e-01	-2.305396e-01	-5.535168e-03	7.998800e-01	4.406300e-07	
1.000000e+00	1.835049e+00	1.834930e+00	1.837186e+00	1.834670e+00	1.834456e+00	1.835059e+00	0.000000e+00	1.835731e+00	1.834883e+00	1.836626e+00	2.130807e-02	2.520648e-02	4.160812e-02	9.566315e-02	2.218328e-01	0.000000e+00	2.370273e-01	1.636297e-01	2.428858e-01	9.981455e-03	9.921653e-03	9.871307e-03	1.024190e-02	1.109447e-02	0.000000e+00	1.045885e-02	1.017435e-02	1.070520e-02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.389646e+00	5.905473e-01	1.836617e+00	2.408267e-01	1.074296e-02	1.136003e+00	-9.406287e-01	1.570221e-02	4.704771e-01	7.678787e-01	-2.645067e-03	7.998800e-01	8.330528e-07	
1.000000e+00	1.828069e+00	1.827523e+00	1.828826e+00	1.827854e+00	1.827466e+00	1.827532e+00	1.828579e+00	1.828564e+00	1.827350e+00	1.827450e+00	2.260196e-02	2.769809e-02	4.620353e-02	1.059704e-01	2.479538e-01	9.640132e-02	2.736437e-01	1.585721e-02	1.985217e-01	1.001998e-02	1.006814e-02	1.029772e-02	1.121848e-02	1.089374e-02	1.041866e-02	1.127362e-02	1.166904e-02	1.113686e-02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.327553e+00	5.283549e-01	1.830247e+00	1.892294e-01	1.102049e-02	1.313416e+00	-1.191871e+00	4.417840e-03	3.977584e-01	6.500965e-01	7.684944e-03	7.998800e-01	-3.623107e-07	
2.000000e+00	1.845582e+00	1.847107e+00	1.848653e+00	1.848635e+00	1.844980e+00	1.847888e+00	1.848527e+00	1.847186e+00	1.847790e+00	1.847726e+00	2.056291e-02	2.609569e-02	4.953056e-02	1.266217e-01	2.755898e-01	2.728708e-01	1.117283e-01	2.502056e-01	2.671452e-01	1.002520e-02	1.009466e-02	1.043375e-02	1.134196e-02	1.099490e-02	1.050536e-02	1.074698e-02	1.059000e-02	1.123899e-02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.338053e+00	5.429526e-01	1.845231e+00	2.587442e-01	1.118831e-02	-1.516989e+00	-1.637814e+00	-2.264706e-02	4.937798e-01	-3.319419e-01	-1.838752e-03	7.998800e-01	-1.338080e-06	
2.000000e+00	1.817415e+00	1.819509e+00	1.819307e+00	1.817996e+00	1.818747e+00	1.817482e+00	1.818459e+00	1.817837e+00	1.819186e+00	1.819525e+00	1.843391e-02	1.476290e-02	1.675601e-02	6.219800e-02	1.983795e-01	2.297544e-02	9.363608e-02	6.668216e-02	2.341152e-01	9.968779e-03	9.900654e-03	9.669219e-03	9.040755e-03	1.007805e-02	9.966428e-03	9.070278e-03	9.678160e-03	9.871733e-03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.367757e+00	5.687294e-01	1.819451e+00	2.377969e-01	9.915545e-03	5.955649e-01	1.568421e+00	-7.668709e-03	-6.658311e-01	4.458765e-01	-7.696348e-03	7.998800e-01	-2.211277e-06	
2.000000e+00	1.814252e+00	1.813747e+00	1.814629e+00	1.814753e+00	1.813409e+00	1.813406e+00	1.813729e+00	1.815698e+00	1.813718e+00	1.815192e+00	2.236705e-02	2.781953e-02	4.645627e-02	1.030886e-01	2.381475e-01	5.082897e-02	2.189884e-01	2.537755e-01	1.292105e-01	1.004064e-02	1.013132e-02	1.042342e-02	1.097754e-02	9.995210e-03	1.060082e-02	9.954500e-03	1.050136e-02	1.092858e-02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.328856e+00	5.298141e-01	1.813829e+00	1.176123e-01	1.097475e-02	-1.777743e+00	-8.295344e-01	-1.272304e-02	2.355718e-01	-6.425255e-01	-6.412777e-03	7.998800e-01	1.599765e-06	
3.000000e+00	1.813889e+00	1.813188e+00	1.815068e+00	1.815303e+00	1.814161e+00	1.815238e+00	1.814366e+00	1.813132e+00	1.814190e+00	1.813199e+00	2.037580e-02	2.032307e-02	2.797769e-02	7.177002e-02	1.991924e-01	2.348062e-02	8.984250e-02	9.399790e-02	1.639989e-01	1.002278e-02	1.006394e-02	1.016160e-02	9.996048e-03	9.256122e-03	1.002846e-02	9.338576e-03	1.011049e-02	9.350473e-03	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.375931e+00	5.769411e-01	1.813709e+00	1.722625e-01	9.467208e-03	-3.707607e-01	1.993968e+00	-1.168561e-02	-6.582092e-01	-3.795738e-02	-5.392373e-03	7.998800e-01	2.371100e-06	
3.000000e+00	1.829374e+00	1.828268e+00	1.828248e+00	1.828866e+00	1.828222e+00	1.827809e+00	1.827073e+00	1.830560e+00	1.827233e+00	1.827892e+00	2.201795e-02	2.751795e-02	4.589817e-02	1.048048e-01	2.460556e-01	9.859216e-02	2.720696e-01	2.764617e-02	1.272066e-01	1.004726e-02	1.014469e-02	1.044050e-02	1.099107e-02	1.005721e-02	1.048780e-02	1.058489e-02	1.096270e-02	1.097739e-02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.331717e+00	5.325572e-01	1.829400e+00	1.141629e-01	1.098198e-02	1.077636e+00	-1.610554e+00	1.339051e-02	5.383523e-01	4.419228e-01	-6.388166e-03	7.998800e-01	2.860990e-06	
3.000000e+00	1.844770e+00	1.846884e+00	1.843899e+00	1.847195e+00	1.847555e+00	1.847023e+00	1.846168e+00	1.848727e+00	1.845572e+00	1.847559e+00	1.772408e-02	8.441779e-03	1.655233e-02	8.919075e-02	2.493117e-01	2.499655e-01	2.279403e-01	1.746337e-01	2.075592e-01	9.979755e-03	1.003456e-02	1.017923e-02	1.111993e-02	1.124645e-02	1.059347e-02	1.060168e-02	1.038614e-02	1.083774e-02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.373101e+00	5.784824e-01	1.844287e+00	1.931812e-01	1.085853e-02	-2.029546e+00	-7.851807e-01	3.277542e-03	1.799060e-01	-5.870623e-01	-6.517959e-03	7.998800e-01	-1.853043e-06	
4.000000e+00	1.818239e+00	1.818576e+00	1.819195e+00	1.817992e+00	1.819393e+00	1.818199e+00	1.819279e+00	1.817653e+00	1.818103e+00	1.817660e+00	1.885216e-02	2.048806e-02	3.111748e-02	8.907896e-02	2.419082e-01	6.091284e-02	2.593673e-01	2.296907e-01	1.470326e-01	1.000539e-02	1.001689e-02	9.976012e-03	9.326968e-03	9.403507e-03	9.774806e-03	9.472498e-03	9.803069e-03	1.023165e-02	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	1.309658e+00	5.105366e-01	1.818287e+00	1.340352e-01	1.019209e-02	-4.537085e-01	1.549140e+00	1.193808e-02	-8.115883e-01	-1.739924e-01	-5.352237e-03	7.998800e-01	-2.218771e-06	
