6.500000e-01	8.237300e+02
6.500000e-01	7.075900e+02
6.500000e-01	1.162600e+03
6.500000e-01	6.772100e+02
6.500000e-01	7.857200e+02
6.500000e-01	7.873900e+02
6.500000e-01	8.297800e+02
6.500000e-01	4.240100e+02
6.500000e-01	6.055000e+02
6.500000e-01	4.328200e+02
6.500000e-01	4.173600e+02
6.500000e-01	6.319600e+02
6.500000e-01	5.544100e+02
6.500000e-01	8.494500e+02
6.500000e-01	5.719900e+02
7.000000e-01	1.899400e+02
6.500000e-01	4.073900e+02
7.000000e-01	2.659000e+02
7.000000e-01	2.488700e+02
7.000000e-01	3.657600e+02
6.500000e-01	5.555400e+02
7.000000e-01	4.217900e+02
6.500000e-01	7.466000e+02
7.000000e-01	2.373400e+02
7.000000e-01	3.213600e+02
7.000000e-01	2.699700e+02
7.000000e-01	2.546200e+02
7.000000e-01	3.180500e+02
7.000000e-01	2.812000e+02
7.000000e-01	3.311200e+02
7.000000e-01	2.302300e+02
7.000000e-01	2.025900e+02
6.500000e-01	1.543230e+03
7.000000e-01	2.311700e+02
7.000000e-01	3.999300e+02
7.000000e-01	3.998300e+02
7.000000e-01	3.498900e+02
7.000000e-01	3.752900e+02
7.000000e-01	3.444900e+02
6.500000e-01	1.597150e+03
7.500000e-01	2.370000e+02
7.500000e-01	3.484300e+02
7.500000e-01	3.898700e+02
7.500000e-01	5.746900e+02
7.500000e-01	5.774500e+02
7.500000e-01	4.117200e+02
7.500000e-01	5.489000e+02
7.500000e-01	6.586100e+02
7.500000e-01	6.657500e+02
7.500000e-01	5.297300e+02
7.500000e-01	5.259200e+02
7.500000e-01	8.732200e+02
7.500000e-01	7.525300e+02
7.500000e-01	4.213900e+02
8.000000e-01	3.025100e+02
8.000000e-01	3.335800e+02
7.500000e-01	6.981000e+02
8.000000e-01	2.013200e+02
7.500000e-01	5.612100e+02
7.500000e-01	7.095000e+02
7.500000e-01	5.904900e+02
7.500000e-01	5.222700e+02
8.000000e-01	3.700500e+02
8.000000e-01	5.317600e+02
8.000000e-01	6.608600e+02
8.000000e-01	5.824800e+02
8.000000e-01	4.792700e+02
8.000000e-01	3.620600e+02
8.000000e-01	6.325700e+02
8.000000e-01	3.554300e+02
8.000000e-01	5.341200e+02
8.000000e-01	7.157900e+02
8.000000e-01	4.840500e+02
8.000000e-01	6.551400e+02
8.000000e-01	6.615400e+02
8.000000e-01	5.572100e+02
8.000000e-01	7.400800e+02
8.000000e-01	8.542600e+02
8.000000e-01	7.354400e+02
8.500000e-01	2.306290e+03
7.500000e-01	2.998780e+03
8.500000e-01	2.513880e+03
1.100000e+00	2.090590e+03
1.150000e+00	1.942410e+03
8.500000e-01	2.815730e+03
1.050000e+00	2.492460e+03
1.200000e+00	1.410720e+03
1.100000e+00	2.354710e+03
1.200000e+00	1.705470e+03
1.100000e+00	2.393400e+03
1.200000e+00	1.422720e+03
1.150000e+00	2.034670e+03
9.000000e-01	2.935190e+03
1.150000e+00	2.497870e+03
1.050000e+00	2.757160e+03
1.100000e+00	2.630730e+03
1.050000e+00	2.853750e+03
9.000000e-01	3.105360e+03
9.000000e-01	3.234690e+03
9.000000e-01	3.442750e+03
1.050000e+00	3.090210e+03
1.150000e+00	3.495480e+03
1.200000e+00	4.069780e+03
1.500000e+00	5.924780e+03
1.350000e+00	6.361370e+03
1.450000e+00	6.459150e+03
1.500000e+00	6.343920e+03
1.500000e+00	6.493790e+03
1.600000e+00	6.358700e+03
1.450000e+00	7.335900e+03
1.350000e+00	7.720420e+03
1.600000e+00	6.983740e+03
1.650000e+00	6.815630e+03
1.350000e+00	8.017760e+03
1.500000e+00	7.710980e+03
1.450000e+00	7.829700e+03
1.650000e+00	6.782680e+03
1.450000e+00	8.318940e+03
1.650000e+00	6.702880e+03
1.650000e+00	7.345170e+03
1.350000e+00	9.171020e+03
1.650000e+00	6.821680e+03
1.650000e+00	7.133990e+03
1.650000e+00	7.003470e+03
1.650000e+00	7.117730e+03
1.650000e+00	8.971050e+03
1.600000e+00	9.602030e+03
1.650000e+00	7.924040e+03
1.600000e+00	9.702730e+03
1.400000e+00	1.093003e+04
1.400000e+00	1.114979e+04
1.400000e+00	1.480106e+04
8.500000e-01	2.096381e+04
1.000000e+00	2.286984e+04
1.400000e+00	2.183380e+04
9.500000e-01	2.788316e+04
1.250000e+00	2.870679e+04
1.000000e+00	3.319966e+04
1.250000e+00	3.276582e+04
1.550000e+00	3.141570e+04
1.250000e+00	3.262254e+04
9.500000e-01	3.558099e+04
1.550000e+00	3.394651e+04
1.250000e+00	3.484304e+04
1.000000e+00	3.705528e+04
9.500000e-01	3.825681e+04
1.550000e+00	4.006474e+04
1.550000e+00	4.004139e+04
9.500000e-01	5.201477e+04
1.700000e+00	4.456793e+04
1.000000e+00	5.207425e+04
1.700000e+00	4.742900e+04
1.700000e+00	5.161955e+04
1.700000e+00	5.254774e+04
1.700000e+00	5.372301e+04
1.700000e+00	5.140012e+04
1.700000e+00	5.263393e+04
1.700000e+00	5.312521e+04
1.700000e+00	6.173380e+04
1.700000e+00	6.114757e+04
6.000000e-01	7.852042e+04
6.000000e-01	8.095716e+04
6.000000e-01	8.455859e+04
6.000000e-01	8.148003e+04
6.000000e-01	8.066210e+04
5.500000e-01	9.336556e+04
6.000000e-01	8.546968e+04
6.000000e-01	8.472916e+04
6.000000e-01	8.537411e+04
6.000000e-01	9.006812e+04
1.750000e+00	7.179787e+04
6.000000e-01	8.901189e+04
6.000000e-01	9.247975e+04
1.750000e+00	7.424026e+04
6.000000e-01	8.995848e+04
6.000000e-01	8.960315e+04
1.750000e+00	7.646344e+04
6.000000e-01	9.358219e+04
6.000000e-01	9.191415e+04
1.750000e+00	7.690245e+04
1.750000e+00	7.624505e+04
5.500000e-01	1.025371e+05
6.000000e-01	9.671074e+04
6.000000e-01	9.399468e+04
1.750000e+00	7.759571e+04
5.500000e-01	1.035459e+05
5.500000e-01	1.011032e+05
1.750000e+00	7.814510e+04
5.500000e-01	1.023796e+05
5.500000e-01	1.062056e+05
1.750000e+00	8.167800e+04
1.750000e+00	8.206357e+04
1.750000e+00	8.130473e+04
1.750000e+00	8.340345e+04
6.000000e-01	9.739117e+04
1.750000e+00	8.342582e+04
1.750000e+00	8.328793e+04
1.750000e+00	8.436947e+04
1.750000e+00	8.544091e+04
5.500000e-01	1.077992e+05
1.750000e+00	8.588422e+04
1.750000e+00	8.673743e+04
1.750000e+00	8.760301e+04
1.750000e+00	8.750522e+04
1.750000e+00	9.020481e+04
5.500000e-01	1.121412e+05
5.500000e-01	1.157240e+05
5.500000e-01	1.153339e+05
5.500000e-01	1.153918e+05
5.500000e-01	1.150386e+05
5.500000e-01	1.154931e+05
5.500000e-01	1.154154e+05
6.000000e-01	1.126383e+05
6.000000e-01	1.141895e+05
5.500000e-01	1.190656e+05
5.500000e-01	1.239332e+05
5.500000e-01	1.263629e+05
5.500000e-01	1.287916e+05
5.500000e-01	1.302176e+05
1.800000e+00	1.080002e+05
1.800000e+00	1.086333e+05
5.500000e-01	1.313480e+05
1.800000e+00	1.094627e+05
1.800000e+00	1.077424e+05
1.800000e+00	1.089248e+05
1.800000e+00	1.080919e+05
1.800000e+00	1.095973e+05
1.800000e+00	1.103935e+05
1.800000e+00	1.091761e+05
1.800000e+00	1.109822e+05
1.800000e+00	1.114489e+05
1.800000e+00	1.097554e+05
1.800000e+00	1.094571e+05
1.800000e+00	1.100107e+05
1.800000e+00	1.123376e+05
1.800000e+00	1.122591e+05
1.800000e+00	1.112246e+05
1.800000e+00	1.107718e+05
1.800000e+00	1.110602e+05
1.800000e+00	1.112430e+05
1.300000e+00	1.370900e+05
1.300000e+00	1.422888e+05
1.300000e+00	1.567469e+05
1.300000e+00	1.593548e+05
5.000000e-01	1.817173e+05
5.000000e-01	1.922349e+05
5.000000e-01	1.926426e+05
5.000000e-01	1.972314e+05
5.000000e-01	1.981226e+05
5.000000e-01	1.962439e+05
5.000000e-01	1.981747e+05
5.000000e-01	1.979842e+05
5.000000e-01	2.003122e+05
5.000000e-01	1.973038e+05
5.000000e-01	1.990966e+05
5.000000e-01	2.027863e+05
5.000000e-01	2.037639e+05
5.000000e-01	2.084189e+05
5.000000e-01	2.096668e+05
5.000000e-01	2.140640e+05
5.000000e-01	2.189646e+05
5.000000e-01	2.160886e+05
5.000000e-01	2.248304e+05
5.000000e-01	2.289653e+05
